"Plot Title: 11005582"
"#","Date Time, GMT-04:00","Water Content, m³/m³ (LGR S/N: 11005582, SEN S/N: 10775625)"
1,06/16/19 12:45:30 PM,0.2712
2,06/16/19 01:15:30 PM,0.2705
3,06/16/19 01:45:30 PM,0.2698
4,06/16/19 02:15:30 PM,0.2698
5,06/16/19 02:45:30 PM,0.2698
6,06/16/19 03:15:30 PM,0.2698
7,06/16/19 03:45:30 PM,0.2690
8,06/16/19 04:15:30 PM,0.2690
9,06/16/19 04:45:30 PM,0.2683
10,06/16/19 05:15:30 PM,0.2683
11,06/16/19 05:45:30 PM,0.2676
12,06/16/19 06:15:30 PM,0.2676
13,06/16/19 06:45:30 PM,0.2676
14,06/16/19 07:15:30 PM,0.2676
15,06/16/19 07:45:30 PM,0.2668
16,06/16/19 08:15:30 PM,0.2668
17,06/16/19 08:45:30 PM,0.2668
18,06/16/19 09:15:30 PM,0.2661
19,06/16/19 09:45:30 PM,0.2654
20,06/16/19 10:15:30 PM,0.2661
21,06/16/19 10:45:30 PM,0.2654
22,06/16/19 11:15:30 PM,0.2654
23,06/16/19 11:45:30 PM,0.2654
24,06/17/19 12:15:30 AM,0.2654
25,06/17/19 12:45:30 AM,0.2654
26,06/17/19 01:15:30 AM,0.2654
27,06/17/19 01:45:30 AM,0.2654
28,06/17/19 02:15:30 AM,0.2654
29,06/17/19 02:45:30 AM,0.2647
30,06/17/19 03:15:30 AM,0.2647
31,06/17/19 03:45:30 AM,0.2647
32,06/17/19 04:15:30 AM,0.2654
33,06/17/19 04:45:30 AM,0.2647
34,06/17/19 05:15:30 AM,0.2647
35,06/17/19 05:45:30 AM,0.2647
36,06/17/19 06:15:30 AM,0.2647
37,06/17/19 06:45:30 AM,0.2647
38,06/17/19 07:15:30 AM,0.2647
39,06/17/19 07:45:30 AM,0.2647
40,06/17/19 08:15:30 AM,0.2647
41,06/17/19 08:45:30 AM,0.2647
42,06/17/19 09:15:30 AM,0.2647
43,06/17/19 09:45:30 AM,0.2639
44,06/17/19 10:15:30 AM,0.2639
45,06/17/19 10:45:30 AM,0.2639
46,06/17/19 11:15:30 AM,0.2647
47,06/17/19 11:45:30 AM,0.2639
48,06/17/19 12:15:30 PM,0.2632
49,06/17/19 12:45:30 PM,0.2632
50,06/17/19 01:15:30 PM,0.2632
51,06/17/19 01:45:30 PM,0.2632
52,06/17/19 02:15:30 PM,0.2625
53,06/17/19 02:45:30 PM,0.2625
54,06/17/19 03:15:30 PM,0.2625
55,06/17/19 03:45:30 PM,0.2618
56,06/17/19 04:15:30 PM,0.2618
57,06/17/19 04:45:30 PM,0.2610
58,06/17/19 05:15:30 PM,0.2610
59,06/17/19 05:45:30 PM,0.2603
60,06/17/19 06:15:30 PM,0.2596
61,06/17/19 06:45:30 PM,0.2596
62,06/17/19 07:15:30 PM,0.2581
63,06/17/19 07:45:30 PM,0.2581
64,06/17/19 08:15:30 PM,0.2574
65,06/17/19 08:45:30 PM,0.2574
66,06/17/19 09:15:30 PM,0.2574
67,06/17/19 09:45:30 PM,0.2567
68,06/17/19 10:15:30 PM,0.2567
69,06/17/19 10:45:30 PM,0.2567
70,06/17/19 11:15:30 PM,0.2560
71,06/17/19 11:45:30 PM,0.2560
72,06/18/19 12:15:30 AM,0.2560
73,06/18/19 12:45:30 AM,0.2560
74,06/18/19 01:15:30 AM,0.2560
75,06/18/19 01:45:30 AM,0.2560
76,06/18/19 02:15:30 AM,0.2552
77,06/18/19 02:45:30 AM,0.2560
78,06/18/19 03:15:30 AM,0.2552
79,06/18/19 03:45:30 AM,0.2552
80,06/18/19 04:15:30 AM,0.2552
81,06/18/19 04:45:30 AM,0.2552
82,06/18/19 05:15:30 AM,0.2545
83,06/18/19 05:45:30 AM,0.2552
84,06/18/19 06:15:30 AM,0.2545
85,06/18/19 06:45:30 AM,0.2552
86,06/18/19 07:15:30 AM,0.2545
87,06/18/19 07:45:30 AM,0.2545
88,06/18/19 08:15:30 AM,0.2552
89,06/18/19 08:45:30 AM,0.2545
90,06/18/19 09:15:30 AM,0.2545
91,06/18/19 09:45:30 AM,0.2545
92,06/18/19 10:15:30 AM,0.2545
93,06/18/19 10:45:30 AM,0.2545
94,06/18/19 11:15:30 AM,0.2538
95,06/18/19 11:45:30 AM,0.2538
96,06/18/19 12:15:30 PM,0.2538
97,06/18/19 12:45:30 PM,0.2530
98,06/18/19 01:15:30 PM,0.2530
99,06/18/19 01:45:30 PM,0.2523
100,06/18/19 02:15:30 PM,0.2523
101,06/18/19 02:45:30 PM,0.2516
102,06/18/19 03:15:30 PM,0.2509
